Industry,Material_Name,Material_Type,Product,Weight_or_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percentage,Data_Source,Weight_kg,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Industry_encoded,Material_Type_encoded,Product_encoded,Data_Source_encoded,Weight_Normalized,Eco_Score,Circular_Economy_Score
Furniture,PLA Bioplastic,Bioplastic,Electronic enclosure,38.61 kg,0.36,0.3,0.3103448275862069,OpenLCA Sample,0.7714400482024503,0.4567816091954023,0.2285599517975497,0.3592806292174259,4,0,1,2,0.7714400482024505,0.4081379310344827,0.33020689655172414
Electronics,Bamboo Fiber,Natural Fiber,Packaging box,17.81 kg,0.5733333333333335,0.08571428571428572,0.189655172413793,Sustainability Dataset,0.3536854790118497,0.5590914066776137,0.6463145209881502,0.5895309189674905,3,3,5,3,0.35368547901184977,0.4880525451559935,0.3431264367816092
Cosmetics,Recycled Paper,Paper,Packaging box,37.34 kg,0.7866666666666668,0.0,0.103448275862069,Carbon Catalogue,0.7459329182566781,0.6300383141762452,0.2540670817433219,0.5642354501934947,2,5,5,0,0.7459329182566782,0.5560459770114944,0.37673563218390815
Automotive,Tin Container,Metal,Packaging box,22.42 kg,0.5466666666666666,0.3571428571428572,0.2586206896551724,Carbon Catalogue,0.4462743522795742,0.4827148330596606,0.5537256477204258,0.523203627539992,0,2,5,0,0.4462743522795743,0.4506863711001642,0.3738390804597701
Cosmetics,Kraft Paper,Paper,Medical packaging,40.98 kg,0.01333333333333336,0.7714285714285714,0.293103448275862,Carbon Catalogue,0.819039967865033,0.178336070060208,0.180960032134967,0.1296224376645733,2,5,4,0,0.8190399678650332,0.16828899835796388,0.18119540229885053
Cosmetics,Cornstarch Plastic,Bioplastic,Electronic enclosure,14.11 kg,0.2800000000000001,0.4999999999999999,0.8620689655172413,Carbon Catalogue,0.2793733681462141,0.5473563218390805,0.720626631853786,0.519130518291768,2,0,1,0,0.27937336814621416,0.5568275862068967,0.6292413793103449
Furniture,Molded Pulp,Paper,Medical packaging,8.55 kg,0.2933333333333334,0.3285714285714286,0.7068965517241379,FootprintData,0.1677043583048805,0.5572194854953476,0.8322956416951195,0.5605764867066749,4,5,4,1,0.16770435830488054,0.5343776683087028,0.5414712643678161
Toys,Recycled Cardboard,Cardboard,Storage container,31.79 kg,0.9200000000000002,0.7571428571428571,0.4310344827586206,OpenLCA Sample,0.6344647519582245,0.5312972085385879,0.3655352480417755,0.5981794578279678,8,1,7,2,0.6344647519582246,0.588985221674877,0.6266206896551725
Cosmetics,PLA Bioplastic,Bioplastic,Shipping carton,36.74 kg,0.72,0.7142857142857142,0.1551724137931034,OpenLCA Sample,0.7338823056838722,0.3869622331691298,0.2661176943161278,0.4506202015624903,2,0,6,2,0.7338823056838724,0.4072118226600985,0.381103448275862
Electronics,Recycled Cardboard,Cardboard,Shipping carton,47.28 kg,0.3866666666666667,0.4714285714285714,0.482758620689655,FootprintData,0.9455713998794938,0.4659989053092501,0.05442860012050621,0.3187281421598519,3,1,6,1,0.945571399879494,0.45348440065681445,0.44432183908045975
Toys,Kraft Paper,Paper,Packaging box,18.0 kg,0.1200000000000001,0.08571428571428572,0.103448275862069,Carbon Catalogue,0.3575015063265716,0.3792446633825944,0.6424984936734284,0.3804474134550663,8,5,5,0,0.3575015063265717,0.27223645320197054,0.11006896551724143
Electronics,Recycled Cardboard,Cardboard,Packaging box,42.84 kg,0.2666666666666667,0.05714285714285713,0.2241379310344827,Carbon Catalogue,0.856396866840731,0.477887246852764,0.143603133159269,0.3142358386888863,3,1,5,0,0.8563968668407312,0.38489326765188836,0.2411494252873563
Home Appliances,Cotton Fiber,Natural Material,Food container,49.65 kg,0.6933333333333334,1.0,1.0,Carbon Catalogue,0.9931713195420766,0.5644444444444444,0.006828680457923397,0.4358263819151548,6,4,2,0,0.9931713195420768,0.6773333333333333,0.8773333333333333
Construction,Aluminum Foil,Metal,Cosmetic wrap,45.62 kg,0.44,1.0,0.7068965517241379,Carbon Catalogue,0.9122313717613978,0.3822988505747126,0.08776862823860221,0.3112501287014657,1,2,0,0,0.912231371761398,0.4587586206896552,0.6001379310344828
Automotive,Cotton Fiber,Natural Material,Electronic enclosure,11.55 kg,0.9333333333333336,0.6285714285714286,0.3620689655172413,Carbon Catalogue,0.2279574211689094,0.5556102900930487,0.7720425788310906,0.7338568896865467,0,4,1,0,0.22795742116890946,0.5924466338259443,0.5905747126436782
Toys,Bamboo Fiber,Natural Fiber,Shipping carton,18.51 kg,0.2933333333333334,0.8571428571428572,0.03448275862068961,Sustainability Dataset,0.3677445270134565,0.1568910782703886,0.6322554729865435,0.3404330732041185,8,3,6,3,0.36774452701345656,0.15969786535303776,0.13802298850574712
Toys,Cornstarch Plastic,Bioplastic,Electronic enclosure,1.62 kg,0.7333333333333334,0.8714285714285714,0.2586206896551724,FootprintData,0.02851978308897369,0.3735084838533114,0.9714802169110263,0.6608474586146325,8,0,1,1,0.028519783088973696,0.42249589490968803,0.4485057471264368
Cosmetics,PLA Bioplastic,Bioplastic,Electronic enclosure,8.48 kg,0.2266666666666667,0.6285714285714286,0.6724137931034482,Sustainability Dataset,0.1662984535047198,0.4235030103995621,0.8337015464952802,0.4875116681084089,2,0,1,3,0.16629845350471983,0.43391789819376025,0.49411494252873556
Home Appliances,Recycled Paper,Paper,Electronic enclosure,3.06 kg,0.8800000000000001,0.5714285714285714,0.05172413793103448,FootprintData,0.05744125326370757,0.453431855500821,0.9425587467362925,0.7281403662212161,6,5,1,1,0.05744125326370758,0.4584039408866996,0.3830344827586208
Automotive,Recycled Cardboard,Cardboard,Toy casing,44.45 kg,0.9200000000000002,0.01428571428571429,0.4137931034482758,FootprintData,0.8887326772444266,0.7731691297208538,0.1112673227555734,0.6186478487150135,0,1,8,1,0.8887326772444268,0.7306600985221676,0.6162758620689656
Toys,Tin Container,Metal,Furniture panel,5.46 kg,0.09333333333333338,0.657142857142857,0.3448275862068966,OpenLCA Sample,0.1056437035549307,0.2603393541324576,0.8943562964450693,0.4004426305865039,8,2,3,2,0.10564370355493073,0.24383579638752062,0.24422988505747129
Cosmetics,Recycled Paper,Paper,Medical packaging,29.5 kg,0.2800000000000001,0.1571428571428571,0.05172413793103448,FootprintData,0.5884715806386824,0.3915270935960591,0.4115284193613176,0.3640693632468189,2,5,4,1,0.5884715806386825,0.3012610837438424,0.14303448275862074
Healthcare,Recycled Paper,Paper,Shipping carton,20.05 kg,0.5733333333333335,0.9571428571428571,0.6206896551724137,Carbon Catalogue,0.3986744326169913,0.4122933771209634,0.6013255673830087,0.517315021063288,5,5,6,0,0.3986744326169914,0.4861806239737274,0.6017471264367815
Cosmetics,Cornstarch Plastic,Bioplastic,Storage container,18.37 kg,0.1333333333333334,0.7571428571428571,0.0,Carbon Catalogue,0.3649327174131352,0.1253968253968254,0.6350672825868648,0.2806789149347896,2,0,7,0,0.36493271741313527,0.10190476190476194,0.05333333333333336
Healthcare,Molded Pulp,Paper,Storage container,44.17 kg,0.4533333333333334,0.02857142857142858,0.3448275862068966,OpenLCA Sample,0.8831090580437838,0.5898631636562671,0.1168909419562162,0.4070125480493717,5,5,7,2,0.883109058043784,0.5135500821018063,0.3882298850574713
Packaging,Recycled Cardboard,Cardboard,Toy casing,45.69 kg,0.4000000000000001,0.4,0.6724137931034482,Carbon Catalogue,0.9136372765615585,0.5574712643678161,0.08636272343844154,0.3688973227786589,7,1,8,0,0.9136372765615587,0.5489655172413793,0.5634482758620689
Packaging,Kraft Paper,Paper,Shipping carton,30.72 kg,0.4000000000000001,0.7,0.6206896551724137,OpenLCA Sample,0.6129744928700541,0.4402298850574713,0.3870255071299459,0.4121996061619723,7,5,6,2,0.6129744928700542,0.4682758620689655,0.5324137931034483
Packaging,Aluminum Foil,Metal,Storage container,18.91 kg,0.48,0.8571428571428572,0.1551724137931034,OpenLCA Sample,0.3757782687286603,0.2593431855500821,0.6242217312713396,0.4350037936014347,7,2,7,2,0.37577826872866044,0.2826403940886699,0.28510344827586204
Toys,Kraft Paper,Paper,Shipping carton,31.58 kg,1.0,0.2857142857142857,0.9310344827586206,FootprintData,0.6302470375577425,0.8817733990147784,0.3697529624422575,0.7636352483385886,8,5,6,1,0.6302470375577426,0.9152709359605912,0.9586206896551723
Electronics,Aluminum Foil,Metal,Storage container,46.43 kg,0.9733333333333334,0.8714285714285714,0.9310344827586206,Sustainability Dataset,0.9284996987346856,0.6776464148877942,0.07150030126531437,0.5845086563347119,3,2,7,3,0.9284996987346859,0.7874614121510674,0.9479540229885057
Construction,Recycled Paper,Paper,Shipping carton,10.92 kg,0.7733333333333334,0.8571428571428572,0.1206896551724137,Sustainability Dataset,0.2153042779674633,0.3456267104542967,0.7846957220325367,0.6056594007914796,1,5,6,3,0.21530427796746335,0.3861806239737275,0.3817471264367816
Home Appliances,Aluminum Foil,Metal,Shipping carton,42.62 kg,0.52,0.4999999999999999,0.8620689655172413,FootprintData,0.8519783088973688,0.6273563218390804,0.1480216911026312,0.4513490360664215,6,2,6,1,0.851978308897369,0.6528275862068966,0.7252413793103447
Toys,Tin Container,Metal,Medical packaging,5.66 kg,0.4533333333333334,0.5428571428571429,0.7586206896551724,FootprintData,0.1096605744125326,0.5563656267104543,0.8903394255874674,0.6256480783604219,8,2,4,1,0.10966057441253263,0.5762101806239738,0.6365057471264368
Healthcare,Recycled Paper,Paper,Furniture panel,4.48 kg,0.01333333333333336,0.8142857142857143,0.2068965517241379,Sustainability Dataset,0.08596103635268126,0.1353147235905857,0.9140389636473187,0.3323375785304299,5,5,3,3,0.08596103635268128,0.12523481116584567,0.12947126436781609
Furniture,Cotton Fiber,Natural Material,Medical packaging,49.22 kg,0.9066666666666667,0.2428571428571428,0.9482758620689655,Sustainability Dataset,0.9845350471982325,0.8706951286261632,0.01546495280176752,0.6249175372909956,4,4,4,3,0.9845350471982327,0.8934055829228245,0.931632183908046
Healthcare,Tin Container,Metal,Cosmetic wrap,20.12 kg,0.8533333333333335,0.6285714285714286,0.8103448275862069,OpenLCA Sample,0.400080337417152,0.6783689107827039,0.599919662582848,0.7073234630879359,5,2,0,2,0.4000803374171521,0.7397569786535305,0.8275402298850576
Toys,Cotton Fiber,Natural Material,Storage container,23.84 kg,0.4533333333333334,0.3857142857142857,0.982758620689655,Carbon Catalogue,0.4747941353685479,0.6834592227695676,0.5252058646314521,0.5669454484972627,8,4,7,0,0.47479413536854803,0.6972939244663383,0.7709885057471263
Cosmetics,Recycled Paper,Paper,Toy casing,24.53 kg,0.9200000000000002,0.5714285714285714,0.5172413793103448,Sustainability Dataset,0.4886523398272745,0.6219376026272578,0.5113476601727255,0.6781793391027208,2,5,8,3,0.48865233982727463,0.6606108374384237,0.678344827586207
Construction,Aluminum Foil,Metal,Food container,6.27 kg,0.3733333333333334,0.4857142857142857,0.1724137931034482,Sustainability Dataset,0.1219120305282185,0.3533442802408319,0.8780879694717815,0.5167641029378672,1,2,2,3,0.12191203052821853,0.3211559934318555,0.25278160919540227
Toys,Tin Container,Metal,Cosmetic wrap,3.52 kg,0.4933333333333333,0.8571428571428572,0.7413793103448276,Carbon Catalogue,0.066680056236192,0.4591899288451013,0.933319943763808,0.6116719546671829,8,2,0,0,0.06668005623619201,0.522456486042693,0.6421609195402299
Home Appliances,Aluminum Foil,Metal,Packaging box,6.92 kg,0.9733333333333334,0.6000000000000001,0.8448275862068966,Carbon Catalogue,0.1349668608154247,0.7393869731800766,0.8650331391845753,0.8472647310274033,6,2,5,0,0.13496686081542472,0.8072643678160919,0.8962298850574713
Packaging,Recycled Paper,Paper,Cosmetic wrap,43.46 kg,0.0,0.5571428571428572,0.08620689655172409,Sustainability Dataset,0.868849166499297,0.1763546798029556,0.131150833500703,0.1098871219713932,7,5,0,3,0.8688491664992972,0.12305418719211822,0.051724137931034454
Healthcare,Cotton Fiber,Natural Material,Storage container,21.3 kg,0.2800000000000001,0.5285714285714285,0.396551724137931,Carbon Catalogue,0.4237798754770034,0.3826600985221675,0.5762201245229965,0.409930076765766,5,4,7,0,0.4237798754770035,0.36490640394088675,0.34993103448275864
Cosmetics,Tin Container,Metal,Medical packaging,33.3 kg,0.6933333333333334,0.3285714285714286,0.2413793103448275,Carbon Catalogue,0.664792126933119,0.5353804050355775,0.335207873066881,0.5227145239342953,2,2,4,0,0.6647921269331191,0.5081707717569787,0.4221609195402299
Home Appliances,Cornstarch Plastic,Bioplastic,Packaging box,41.91 kg,0.2266666666666667,0.1857142857142857,0.4137931034482758,Carbon Catalogue,0.837718417352882,0.4849151614668856,0.162281582647118,0.3106505393808897,6,0,5,0,0.8377184173528822,0.4190410509031199,0.33894252873563213
Healthcare,Aluminum Foil,Metal,Toy casing,16.45 kg,0.3733333333333334,0.7428571428571429,0.8620689655172413,Sustainability Dataset,0.3263707571801566,0.4975150519978106,0.6736292428198434,0.5130947936450773,5,2,8,3,0.3263707571801567,0.5455894909688014,0.6665747126436781
Toys,Aluminum Foil,Metal,Cosmetic wrap,25.65 kg,0.01333333333333336,0.3714285714285714,0.189655172413793,Carbon Catalogue,0.5111468166298453,0.2771866447728517,0.4888531833701547,0.2615306129201871,8,2,0,0,0.5111468166298454,0.20690968801313628,0.11912643678160914
Toys,Kraft Paper,Paper,Medical packaging,48.11 kg,0.6133333333333333,0.5857142857142856,0.1551724137931034,FootprintData,0.9622414139385418,0.394263820470717,0.03775858606145821,0.3530331040067243,8,5,4,1,0.962241413938542,0.39025944170771754,0.3384367816091953
Construction,Tin Container,Metal,Furniture panel,49.04 kg,0.6933333333333334,0.2142857142857143,0.6551724137931034,OpenLCA Sample,0.9809198634263907,0.711406677613574,0.0190801365736093,0.4982867120175124,1,2,3,2,0.9809198634263909,0.6965451559934319,0.6704367816091954
Automotive,Molded Pulp,Paper,Electronic enclosure,2.1 kg,0.8133333333333335,0.4714285714285714,0.603448275862069,Sustainability Dataset,0.03816027314721832,0.6484510125889437,0.9618397268527816,0.7919323230914119,0,5,1,3,0.03816027314721833,0.6724269293924467,0.6874022988505748
Home Appliances,Recycled Paper,Paper,Furniture panel,7.46 kg,0.1066666666666667,0.7714285714285714,0.4137931034482758,Sustainability Dataset,0.14581241213095,0.2496770662287904,0.85418758786905,0.3881271028522312,6,5,3,3,0.14581241213095003,0.2538981937602628,0.29094252873563214
Home Appliances,Recycled Paper,Paper,Medical packaging,28.15 kg,0.7466666666666668,0.7428571428571429,0.8793103448275861,OpenLCA Sample,0.5613577023498694,0.6277066228790367,0.4386422976501306,0.6066753384466539,6,5,4,2,0.5613577023498695,0.7018193760262725,0.8262528735632184
Cosmetics,Tin Container,Metal,Shipping carton,22.36 kg,0.32,0.4857142857142857,0.01724137931034475,Carbon Catalogue,0.4450692910222936,0.2838423645320197,0.5549307089777065,0.3760161585061198,2,2,6,0,0.4450692910222937,0.23775369458128076,0.13834482758620686
Automotive,Kraft Paper,Paper,Shipping carton,21.57 kg,0.7866666666666668,0.7,0.2586206896551724,Sustainability Dataset,0.429202651134766,0.4484291187739464,0.570797348865234,0.5866108521691489,0,5,6,3,0.42920265113476613,0.4781149425287357,0.4698390804597702
Cosmetics,Bamboo Fiber,Natural Fiber,Packaging box,30.3 kg,0.2533333333333334,0.9142857142857144,0.6724137931034482,OpenLCA Sample,0.6045390640690902,0.3371538040503557,0.3954609359309098,0.3294998023994152,2,3,5,2,0.6045390640690903,0.3874417077175698,0.5047816091954023
Toys,PLA Bioplastic,Bioplastic,Cosmetic wrap,38.1 kg,0.6266666666666667,0.04285714285714287,1.0,Carbon Catalogue,0.7611970275155654,0.8612698412698413,0.2388029724844346,0.604148828253267,8,0,0,0,0.7611970275155656,0.8420952380952381,0.8506666666666667
Construction,Cornstarch Plastic,Bioplastic,Shipping carton,49.8 kg,0.08000000000000002,0.4999999999999999,0.3620689655172413,Carbon Catalogue,0.996183972685278,0.3140229885057471,0.00381602731472197,0.1507540035967154,1,0,6,0,0.9961839726852783,0.27682758620689657,0.2492413793103448
Electronics,Recycled Paper,Paper,Toy casing,30.62 kg,0.1733333333333333,0.4142857142857143,0.0,Sustainability Dataset,0.6109660574412532,0.253015873015873,0.3890339425587468,0.2699165319739732,3,5,8,3,0.6109660574412533,0.18647619047619046,0.06933333333333333
Healthcare,Molded Pulp,Paper,Medical packaging,25.41 kg,0.02666666666666667,0.1285714285714286,0.6896551724137931,OpenLCA Sample,0.506326571600723,0.5292501368363437,0.493673428399277,0.3678020832543206,5,5,4,2,0.5063265716007231,0.4608144499178982,0.4244597701149425
Cosmetics,Molded Pulp,Paper,Electronic enclosure,15.42 kg,0.36,0.8428571428571427,0.7241379310344827,Sustainability Dataset,0.3056838722635067,0.41376026272578,0.6943161277364933,0.48179894341126,2,5,1,3,0.30568387226350674,0.4650837438423645,0.5784827586206895
Construction,Aluminum Foil,Metal,Electronic enclosure,21.43 kg,0.8666666666666667,0.01428571428571429,0.01724137931034475,OpenLCA Sample,0.4263908415344446,0.623207443897099,0.5736091584655554,0.6813657250985062,1,2,1,2,0.42639084153444473,0.5507060755336617,0.35701149425287354
Cosmetics,Aluminum Foil,Metal,Cosmetic wrap,34.27 kg,0.8400000000000001,0.4428571428571429,0.4655172413793103,Sustainability Dataset,0.6842739505924884,0.6208866995073892,0.3157260494075116,0.5950724946252092,2,2,0,3,0.6842739505924885,0.6336354679802956,0.6153103448275863
Packaging,Tin Container,Metal,Shipping carton,24.43 kg,0.4666666666666667,0.3285714285714286,0.4482758620689655,Carbon Catalogue,0.4866439043984735,0.5287903667214012,0.5133560956015264,0.5055229753690185,7,2,6,0,0.4866439043984736,0.5002627257799672,0.45563218390804594
Toys,Cotton Fiber,Natural Material,Cosmetic wrap,20.42 kg,0.9466666666666668,0.2285714285714286,0.5344827586206895,OpenLCA Sample,0.406105643703555,0.7508593322386425,0.593894356296445,0.7625120397843905,8,4,0,2,0.4061056437035551,0.7467454844006568,0.6993563218390804
Construction,Cotton Fiber,Natural Material,Toy casing,14.19 kg,0.9866666666666668,0.2857142857142857,0.7758620689655171,OpenLCA Sample,0.2809801164892548,0.8256048166392995,0.7190198835107452,0.8419478917089435,1,4,8,2,0.28098011648925486,0.8478686371100165,0.860183908045977
Electronics,Recycled Cardboard,Cardboard,Storage container,20.88 kg,0.8933333333333335,0.5285714285714285,0.5517241379310345,Carbon Catalogue,0.4153444466760393,0.6388286808976466,0.5846555533239607,0.6989281383562469,3,1,7,0,0.4153444466760394,0.6723087027914616,0.6883678160919542
Toys,Recycled Cardboard,Cardboard,Electronic enclosure,40.54 kg,0.2266666666666667,0.6285714285714286,0.9310344827586206,Carbon Catalogue,0.8102028519783088,0.5097099069512862,0.1897971480216912,0.3288231071870218,8,1,1,0,0.810202851978309,0.5373661740558292,0.649287356321839
Healthcare,Recycled Cardboard,Cardboard,Electronic enclosure,36.95 kg,0.8266666666666669,0.1714285714285714,1.0,Carbon Catalogue,0.7381000200843543,0.8850793650793651,0.2618999799156457,0.6806017400064399,5,1,1,0,0.7381000200843544,0.8963809523809525,0.9306666666666668
